title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Best Stir-Fry Sauce EVER™,"['3 tablespoons coconut aminos or homemade substitute', '2 tablespoons fresh orange juice', '2 teaspoons Chinese Five Spice Powder', '1/2 teaspoon honey (if you’re doing a strict Whole30, leave it out)', '1 clove garlic, crushed', '1/2 teaspoon chili garlic paste']","[{""ingredient"": ""coconut aminos or homemade substitute"", ""heat_processed"": false}, {""ingredient"": ""fresh orange juice"", ""heat_processed"": false}, {""ingredient"": ""Chinese Five Spice Powder"", ""heat_processed"": false}, {""ingredient"": ""honey"", ""heat_processed"": false}, {""ingredient"": ""garlic, crushed"", ""heat_processed"": false}, {""ingredient"": ""chili garlic paste"", ""heat_processed"": false}, {""ingredient"": ""coconut oil"", ""heat_processed"": true}, {""ingredient"": ""veggies"", ""heat_processed"": true}, {""ingredient"": ""protein"", ""heat_processed"": true}]","1. Blend all of the above in a small bowl and set aside.
2. Stir fry your favorite veggies and protein in coconut oil until desired tenderness.
3. Add the stir-fry sauce and cook until the sauce is slightly thickened and heated through. Drizzle with a little bit of sesame oil.
4. Eat! Enjoy! Be sure to inhale the exotic aroma!",en,True,"[""Chinese"", ""Asian"", ""Fusion""]",False,True,
Magical Tahini Dressing,"['1/2 cup tahini', '1/2 cup plus 2 tablespoons water', 'juice of 1 lemon (about 2 tablespoons)', '2 cloves garlic, peeled and smashed', 'salt and ground black pepper, to taste']","[{""ingredient"": ""tahini"", ""heat_processed"": false}, {""ingredient"": ""water"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}]","1. Place all the ingredients in a blender or food processor and purée until smooth.
2. Allow the flavors to meld about 10 minutes before eating. Store covered in the refrigerator for up to 2 weeks.",en,False,"[""Middle Eastern"", ""Mediterranean"", ""Global""]",False,False,
Homemade Paleo Olive Oil Mayo,"['1 egg', '2 tablespoons lemon juice @ room temp', '1/2 teaspoon dry mustard', '1/2 teaspoon salt', '1/4 cup plus 1 cup light-tasting olive oil (Not extra virgin. Try Filippo Berio or Bertoli.)', 'NOTE: You can also use avocado oil instead of olive oil.']","[{""ingredient"": ""egg"", ""heat_processed"": true}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""dry mustard"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""light-tasting olive oil"", ""heat_processed"": false}, {""ingredient"": ""avocado oil"", ""heat_processed"": false}]","1. Your ingredients must all be at room temperature; the egg, oil, and lemon juice want to mingle in a cozy embrace.
2. Take your time. And then go slower than that.
3. Look at the expiration date on your eggs. Add about a week. Write that date on the lid of your storage container so you know when to toss your mayo (if it lasts that long).
4. Do not use expensive, fancy extra-virgin olive oil; the olive flavor is overpowering. I use the grocery store brand “light tasting” olive oil. It barely tastes like olives which is not so good for green salads, but is awesome for mayo. (You might try Filippo Berio or Bertoli.)",en,True,"[""American"", ""Italian"", ""Mediterranean""]",False,True,
Turkish Baharat Seasoning,"['1 tablespoon ground cinnamon', '1 tablespoon ground nutmeg', '1 tablespoon ground cumin', '1 tablespoon ground coriander', '2 tablespoons dried mint, crumbled between your fingers so it’s very fine', '2 tablespoons dried oregano, crumbled between your fingers so it’s very fine', '1 tablespoon ground black pepper', '4 bay leaves, crumbled between your fingers so it’s very fine', '1 teaspoon ground fennel', '1 teaspoon ground cloves', '1 tablespoon ground mustard']","[{""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground nutmeg"", ""heat_processed"": false}, {""ingredient"": ""ground cumin"", ""heat_processed"": false}, {""ingredient"": ""ground coriander"", ""heat_processed"": false}, {""ingredient"": ""dried mint"", ""heat_processed"": false}, {""ingredient"": ""dried oregano"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}, {""ingredient"": ""bay leaves"", ""heat_processed"": false}, {""ingredient"": ""ground fennel"", ""heat_processed"": false}, {""ingredient"": ""ground cloves"", ""heat_processed"": false}, {""ingredient"": ""ground mustard"", ""heat_processed"": false}]","1. Combine all the spices in a small bowl, then store in an air-tight jar. Use with abandon!",en,False,"[""Middle Eastern"", ""Mediterranean"", ""Western""]",True,True,
Creamy Italian Dressing from Well Fed,"['1/2 teaspoon dried Italian herb blend or dried oregano leaves', '1/4 cup\xa0homemade Olive Oil Mayo', '1/2 clove garlic, minced (about 1/2 teaspoon)', '2 tablespoons vinegar: balsamic, red wine, or cider', 'salt & ground black pepper, to taste']","[{""ingredient"": ""dried Italian herb blend or dried oregano leaves"", ""heat_processed"": false}, {""ingredient"": ""homemade Olive Oil Mayo"", ""heat_processed"": false}, {""ingredient"": ""garlic, minced"", ""heat_processed"": false}, {""ingredient"": ""vinegar: balsamic, red wine, or cider"", ""heat_processed"": false}, {""ingredient"": ""salt & ground black pepper"", ""heat_processed"": false}]","1. In a small bowl, crush the dried herbs with your fingers, then add mayo and garlic. Blend well with a fork.
2. Drizzle in the vinegar, mixing with the fork, then taste and season with salt and pepper. If your dressing is too thick, add either vinegar or water–a 1/4 teaspoon at a time–until it’s the right consistency. Keep in mind that it will thin slightly as you toss it with your salad ingredients..",en,False,"[""Italian"", ""Mediterranean"", ""Western""]",True,True,
Southwestern Cumin-Lime Dressing from Well Fed,"['1/4 cup Olive Oil Mayo', '1/2 clove garlic, minced (about 1/2 teaspoon)', '1/4 teaspoon ground cumin', 'a few pickled jalapeño rings, finely minced (optional)', '1 tablespoon lime juice', 'salt and black pepper, to taste']","[{""ingredient"": ""Olive Oil Mayo"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": false}, {""ingredient"": ""pickled jalape\u00f1o rings"", ""heat_processed"": true}, {""ingredient"": ""lime juice"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""black pepper"", ""heat_processed"": false}]","1. Place mayo in a small bowl. Add garlic, cumin, and jalapeño, if using; blend well with a fork.
2. Mix in the lime juice, then taste and season with salt and pepper. If your dressing is too thick, add either a little more lime juice or water – a 1/4 teaspoon at a time – until it’s the right consistency. Keep in mind that it will get slightly more liquidy as you toss it with ingredients.
3. Let the flavors meld for about 10 minutes before devouring.",en,False,"[""Mexican"", ""American"", ""Fusion""]",True,True,
Eggless Mayo,"['1 tablespoon ground flax seed (I use Flax USA.)', '3 tablespoons hot water', '2 tablespoons lemon juice, at room temperature', '1/2 teaspoon dry mustard', '1/2 teaspoon salt', '1 cup light tasting olive oil (NOT extra-virgin. Two good light brands: Bertolli, Filippo Berio)', 'NOTE:\xa0You can also use avocado oil instead of olive oil']","[{""ingredient"": ""ground flax seed"", ""heat_processed"": false}, {""ingredient"": ""hot water"", ""heat_processed"": true}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""dry mustard"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""light tasting olive oil"", ""heat_processed"": false}, {""ingredient"": ""avocado oil"", ""heat_processed"": false}]","1. If you don’t have to, I don’t recommend it.
If you don’t have a damn good reason to avoid eggs, stick with the “real” version of my homemade mayo. This eggless version is very good, but not as creamy as the original.
2. You need a stick blender.
You can make this in a blender or food processor, but I don’t recommend it. The texture from the regular blender was more like thick salad dressing than mayo. If you can’t eat eggs, and you’ll be eating eggless mayo for the foreseeable future, it’s worth the $35 investment (and yes! another kitchen gadget) to get a stick blender. I really like this Cuisinart model. (Plus, then you can use it to make Silky Gingered Zucchini Soup, Golden Cauliflower Soup, and Sweet Potato Soup.)
3. You need ground flax seed.
You can grind the seeds yourself, but it needs to be really fine to work well in the mayo, so I recommend buying ground flax seed. I’ve been using Flax USA 100% Natural Flax Seed. (Note: Flax seeds are Whole30 compliant.)
4. It’s not exactly the same.
The flavor is the same — light and lemony — but the texture is a little bit different. It’s less creamy and more firm. It reminds me of the texture of store-bought mayo, like there’s maybe a little gelatin in it. But it is tasty, and it’s better than going without!
5. Pay attention!
If you’re familiar with my original homemade mayo recipe and try this one, pay attention to the ingredients list! The quantities are slightly different because the emulsion works a little differently.
6. Be gentle.
When mixing eggless mayo into dressings — like Creamy Italian or Cumin-Lime — or into tuna salad (Waldorf Tuna Salad!), be gentle so it maintains its texture. If you’re too rough with it, it will break and become mere oil.",en,False,"[""American"", ""European"", ""Mediterranean""]",True,True,
Soy Sauce Substitute,"['1 cup beef broth', '2 tablespoons balsamic vinegar', '2 teaspoons cider vinegar', '4 teaspoons blackstrap molasses', '1/8 teaspoon ground black pepper', '1/8 teaspoon coarse (granulated) garlic powder', '1/8 teaspoon ground ginger', '1/4 teaspoon salt', '1/2 teaspoon fish sauce (optional) — I like Red Boat!']","[{""ingredient"": ""beef broth"", ""heat_processed"": true}, {""ingredient"": ""balsamic vinegar"", ""heat_processed"": true}, {""ingredient"": ""cider vinegar"", ""heat_processed"": true}, {""ingredient"": ""blackstrap molasses"", ""heat_processed"": true}, {""ingredient"": ""black pepper"", ""heat_processed"": false}, {""ingredient"": ""coarse garlic powder"", ""heat_processed"": false}, {""ingredient"": ""ground ginger"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""fish sauce"", ""heat_processed"": false}]","1. Place the following in a small saucepan: broth, balsamic vinegar, cider vinegar, molasses, black pepper, garlic powder, ground ginger. Bring to a brief boil over medium-high heat, then reduce heat to a gentle simmer — small bubbles should just break on the surface. Cook until reduced to about 2/3 cup — this takes about 7-10 minutes. (NOTE: If you accidentally cook it for, say, 15 minutes, like I did the first time, the flavors of the vinegar and molasses will be concentrated, and it becomes quite sweet. Keep an eye on the clock and don’t miss that 10-minute max.)
2. Remove the pan from the heat. Add the salt and fish sauce; stir to combine and taste to make sure it’s salty enough for you. Pour into a BPA-free container and allow to cool. Store in the refrigerator for up to 10 days. This sauce can be used in any recipe that calls for soy sauce. Splash it around willfully!",en,True,"[""Asian"", ""Western"", ""Fusion""]",False,False,
Kickass Ketchup from Well Fed 2,"['1 (6 ounce) can tomato paste', '1/3 cup boiling water', '2 tablespoons cider vinegar', '2 dried figs (or dates), coarsely chopped', '1/2 tablespoon coconut oil', '1/4 teaspoon dry mustard powder', '1/4 teaspoon ground cinnamon', 'pinch ground cloves', 'pinch ground allspice', '1/2 cup water']","[{""ingredient"": ""tomato paste"", ""heat_processed"": true}, {""ingredient"": ""boiling water"", ""heat_processed"": true}, {""ingredient"": ""cider vinegar"", ""heat_processed"": false}, {""ingredient"": ""dried figs"", ""heat_processed"": true}, {""ingredient"": ""coconut oil"", ""heat_processed"": true}, {""ingredient"": ""dry mustard powder"", ""heat_processed"": false}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground cloves"", ""heat_processed"": false}, {""ingredient"": ""ground allspice"", ""heat_processed"": false}, {""ingredient"": ""water"", ""heat_processed"": false}]","1. Place tomato paste, 1/3 cup boiling water, vinegar, and figs in a blender or food processor. Let the mixture sit for 10-15 minutes to soften the figs, then purée until smooth, scraping down the sides a few times to make sure the figs are incorporated. Set aside.
2. Heat a small saucepan over medium-high heat. Add coconut oil and allow it to melt, about 2 minutes. Add dry mustard, cinnamon, cloves, and allspice to pan and stir until fragrant, about 30 seconds.
3. Remove from heat, then add tomato purée to the pan and stir until combined. Return to heat and cook 2-3 minutes, then add remaining 1/2 cup water, stirring to combine. Bring to a boil, then reduce heat to low and simmer gently, uncovered, for 5 minutes. (The ketchup will thicken as it cools, but if you like it thicker, allow it to cook slightly longer. Want it thinner? Add a bit of water.)
4. Cool the ketchup to room temperature before you eat it. Transfer to a container with a lid and store in the refrigerator for 2 to 3 weeks.",en,True,"[""Italian"", ""American"", ""Indian""]",True,True,
Paleo Ranch Dressing from Well Fed,"['1/4 cup\xa0Olive Oil Mayo', '1/2 clove garlic, minced (about 1/2 teaspoon)', '1/8 teaspoon paprika', '2 tablespoons fresh parsley leaves, minced (about 1 tablespoon)', '1 tablespoon chopped fresh or dried chives', '1/2 teaspoon lemon juice', 'pinch salt', 'pinch ground black pepper']","[{""ingredient"": ""Olive Oil Mayo"", ""heat_processed"": false}, {""ingredient"": ""garlic, minced"", ""heat_processed"": false}, {""ingredient"": ""paprika"", ""heat_processed"": false}, {""ingredient"": ""fresh parsley leaves, minced"", ""heat_processed"": false}, {""ingredient"": ""chopped fresh or dried chives"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}]","1. In a small bowl, use a fork to gently blend the mayo, garlic, paprika, parsley, and chives. When it’s smooth, use the fork to whisk in the lemon juice. Taste, sprinkle with a pinch each salt and pepper, then add more of each, if necessary. Store covered in the fridge, in the unlikely event that you have any leftovers.",en,False,"[""Mediterranean"", ""American"", ""Fusion""]",True,True,
Italian Sausage Seasoning from Well Fed,"['4 teaspoons dried parsley', '1 tablespoon dried Italian Herb Mix (I like Penzeys.)', '1/2 tablespoon fennel seed', '2 teaspoons ground black pepper', '2 teaspoons coarse (granulated) garlic powder', '2 teaspoons paprika (sweet or hot)', '4 teaspoons salt', '1 teaspoons crushed red pepper flakes']","[{""ingredient"": ""dried parsley"", ""heat_processed"": false}, {""ingredient"": ""dried Italian Herb Mix"", ""heat_processed"": false}, {""ingredient"": ""fennel seed"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}, {""ingredient"": ""coarse garlic powder"", ""heat_processed"": false}, {""ingredient"": ""paprika"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""crushed red pepper flakes"", ""heat_processed"": false}]","1. I clearly need to visit La Boîte as soon as possible. (For now, I’m reading the book The Art of Blending.)
2. I’m 100% correct in my belief that spices are mystical and magical.",en,False,"[""Italian"", ""Mediterranean"", ""Fusion""]",True,True,
Chimichurri,"['2 tablespoons red wine vinegar', '4 cloves garlic, minced (about 4 teaspoons)', '2 tablespoons fresh oregano leaves (or 2 teaspoons dried oregano)', '1 teaspoon salt', '1/4 teaspoon ground black pepper', '1/2 teaspoon crushed red pepper flakes', '1/2 cup extra-virgin olive oil', '1 cup firmly packed fresh parsley leaves, minced (about 1/4 cup)']","[{""ingredient"": ""red wine vinegar"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""fresh oregano leaves"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}, {""ingredient"": ""crushed red pepper flakes"", ""heat_processed"": false}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": false}, {""ingredient"": ""fresh parsley leaves"", ""heat_processed"": false}]","1. In a small bowl, whisk together the red wine vinegar, garlic, oregano, salt, black pepper, and red pepper flakes. Inhale and rejoice that you have a nose.
2. Gradually whisk in the oil, then stir in the fresh parsley. Taste and adjust salt/pepper, if necessary. This tastes best at room temperature, but store it covered in the refrigerator. Keeps for 3-4 days.",en,True,"[""Mediterranean"", ""Italian"", ""Fusion""]",True,True,
Sunrise Spice from Well Fed 2,"['1 1/2 tablespoons ground cinnamon', '2 teaspoons ground marjoram', '1 teaspoon coarse (granulated) garlic powder', '1 teaspoon salt', '1/2 teaspoon ground nutmeg', '1/2 teaspoon paprika', '1/2 teaspoon ground black pepper', '1/4 teaspoon ground allspice']","[{""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground marjoram"", ""heat_processed"": false}, {""ingredient"": ""coarse (granulated) garlic powder"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""ground nutmeg"", ""heat_processed"": false}, {""ingredient"": ""paprika"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}, {""ingredient"": ""ground allspice"", ""heat_processed"": false}]","1. Measure all of the spices into a medium bowl and mix with a fork until combined.
2. Transfer the spice blend to an airtight container and sprinkle into your cooking for a sweet touch of spice to brighten your day.",en,True,"[""Fusion cuisines"", ""Island cuisines""]",True,True,
Pizza Seasoning from Well Fed,"['4 teaspoons dried oregano leaves', '4 teaspoons dried basil leaves', '4 teaspoons dried parsley leaves', '1 teaspoon salt', '2 teaspoons coarse (granulated) garlic powder', '1 teaspoon onion salt', '1/2 teaspoon crushed red pepper flakes']","[{""ingredient"": ""dried oregano leaves"", ""heat_processed"": false}, {""ingredient"": ""dried basil leaves"", ""heat_processed"": false}, {""ingredient"": ""dried parsley leaves"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""coarse (granulated) garlic powder"", ""heat_processed"": false}, {""ingredient"": ""onion salt"", ""heat_processed"": false}, {""ingredient"": ""crushed red pepper flakes"", ""heat_processed"": false}]","1. In a medium bowl, crush the dried oregano, basil, and parsley leaves with your fingers or a fork to release their flavor. Add the salt, garlic powder, onion salt, and crushed red pepper flakes. Mix with a fork and transfer to an airtight container for storage.
Use about 1 tablespoon per cup of tomato sauce.",en,False,"[""Italian"", ""Mediterranean"", ""American""]",True,True,
Spicy Coconut Mayo from Well Fed 2,"['1/2 cup\xa0Olive Oil Mayo', '1/2 small jalapeño, ribs & seeds removed,\xa0finely minced', '1 clove garlic, minced (about 1 teaspoon)', '1/2 tablespoon lime juice', '1 tablespoon unsweetened,\xa0shredded coconut, toasted*', '1/4 teaspoon\xa0Jerk Seasoning', 'pinch salt and ground black pepper']","[{""ingredient"": ""Olive Oil Mayo"", ""heat_processed"": false}, {""ingredient"": ""jalape\u00f1o"", ""heat_processed"": false}, {""ingredient"": ""garlic"", ""heat_processed"": false}, {""ingredient"": ""lime juice"", ""heat_processed"": false}, {""ingredient"": ""shredded coconut"", ""heat_processed"": false}, {""ingredient"": ""Jerk Seasoning"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""ground black pepper"", ""heat_processed"": false}]",1. Place all the ingredients in a bowl and mix gently with a spatula until blended. Allow the flavors to meld for 10 minutes before serving. Store covered in the refrigerator for up to a week.,en,False,"[""Caribbean"", ""Creole"", ""Jamaican""]",True,True,
The Recipes,"['4 cups black and/or green olives*', '3/4 cup olive oil', '1/2 cup lemon juice or red wine vinegar', '1 teaspoon crushed dried oregano', '1 leek, white part only, sliced', '2 orange slices', '1 lemon, sliced', '1 bay leaf']","[{""ingredient"": ""olives"", ""heat_processed"": false}, {""ingredient"": ""olive oil"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""oregano"", ""heat_processed"": false}, {""ingredient"": ""leek"", ""heat_processed"": false}, {""ingredient"": ""orange slices"", ""heat_processed"": false}, {""ingredient"": ""lemon"", ""heat_processed"": false}, {""ingredient"": ""bay leaf"", ""heat_processed"": false}]",1. Combine all ingredients in a large glass bowl or jar. Mix well. Cover and marinate in the refrigerator for several hours before eating. Store in a container with a good-fitting lid for up to a month.,en,False,"[""Mediterranean"", ""Italian"", ""Spanish""]",True,True,
Sweet & Salty Spiced Nuts,"['2 1/2 cup nuts – almonds, pecans, cashews, and macadamias taste best', '2 tablespoons coconut oil, melted', '1 1/2 teaspoons ground cumin', '1/4 teaspoon cayenne pepper', '2 tablespoons coconut sugar (omit for Whole30)', '1 teaspoon salt']","[{""ingredient"": ""nuts"", ""heat_processed"": true}, {""ingredient"": ""coconut oil"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": true}, {""ingredient"": ""cayenne pepper"", ""heat_processed"": true}, {""ingredient"": ""coconut sugar"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": true}]","1. Preheat oven to 300F.
2. Heat oil over medium-low heat, then add cumin and cayenne. Cook ’til fragrant, about 15 seconds.
3. Pour oil over the nuts and toss well to coat. Add sugar and salt; toss to coat.
4. Spread the nuts on a baking sheet in a single layer and bake for about 20 minutes, til they’re lightly browned. I like to check them at 10 minutes, rotate the pans, give ’em a shake, say hello.",en,True,"[""American"", ""Indian"", ""Asian""]",True,True,
Sesame-Garlic Nori Chips,"['12 nori sheets', 'water', '1 tablespoon sesame oil', '3 cloves garlic, minced (about 1 tablespoon)', 'pinch ground cayenne pepper', 'salt, to taste', '1/2 tablespoon sesame seeds']","[{""ingredient"": ""water"", ""heat_processed"": false}, {""ingredient"": ""sesame oil"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ground cayenne pepper"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""sesame seeds"", ""heat_processed"": false}]","1. Preheat the oven to 275 F. Cover two large baking sheets with parchment paper or aluminum foil.
2. Place 6 sheets of nori, shiny side up, on the baking sheets. With a pastry brush, lightly brush the shiny side of the nori with water, being sure to reach the edges, then carefully align another sheet of nori on top and press them together. Repeat with the remaining sheets until they’re all buddied up.
3. Using kitchen shears or a sharp knife, cut the nori into 1-inch strips, then cut those strips in half crosswise. You should end up with about 42 chips. Arrange the chips in a single layer on the baking sheets.
4. In a small bowl, combine the sesame oil, garlic, and cayenne. Use the pastry brush to coat the top the chips, then sprinkle generously with salt. Use your fingers to sprinkle the sesame seeds across the tops of the chips.
5. Place on the middle rack of the oven and bake for 15-20 minutes. They will crisp and turn a deep, glossy green. Remove from the oven, taste and sprinkle with more salt if you like, and allow them to cool before eating for maximum crunch.",en,True,"[""Japanese"", ""Island"", ""Fusion""]",True,True,
Pear and Bacon Bites,"['4 slices sugar-free, nitrate-free bacon', '2 just-ripe pears', 'paprika', 'ground cinnamon', 'salt']","[{""ingredient"": ""sugar-free, nitrate-free bacon"", ""heat_processed"": true}, {""ingredient"": ""pears"", ""heat_processed"": false}, {""ingredient"": ""paprika"", ""heat_processed"": false}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}]","1. Preheat oven to 375F. Cover a large, rimmed baking sheet with aluminum foil.
2. Cut bacon strips into 1-inch pieces and place on the baking sheet. Bake for 15 minutes, or until just crisp. Using a slotted spoon, transfer the bacon to a plate lined with paper towels to drain excess fat.
3. Cut each pear into 1/2-inch slices, then into 1-inch pieces. Lay them out on a cutting board and sprinkle VERY lightly with paprika, cinnamon, and salt. So pretty!
4. Top each piece of pear with a square of bacon and spear with a toothpick. Pop into your mouth. Enjoy.",en,True,"[""American"", ""French"", ""American""]",False,False,
