title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Lemony Shrimp Risotto with Roasted Zucchini,"['2 * 10 ounce Shrimp', '2 * ¾ cup Arborio Rice', '2 * ¼ cup Parmesan Cheese', '2 * 1 unit Chicken Stock Concentrate', '2 * 1 unit Yellow Onion', '2 * 2 clove Garlic', '2 * 1 unit Zucchini', '2 * ¼ ounce Thyme', '2 * 1 unit Lemon', '2 * 1 teaspoon Olive Oil', '2 * 1 tablespoon Butter', '2 * unit Salt', '2 * unit Pepper']","[{""ingredient"": ""Shrimp"", ""heat_processed"": true}, {""ingredient"": ""Arborio Rice"", ""heat_processed"": true}, {""ingredient"": ""Yellow Onion"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Zucchini"", ""heat_processed"": true}, {""ingredient"": ""Thyme"", ""heat_processed"": true}, {""ingredient"": ""Lemon"", ""heat_processed"": true}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Butter"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock Concentrate"", ""heat_processed"": true}, {""ingredient"": ""Parmesan Cheese"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": true}, {""ingredient"": ""Pepper"", ""heat_processed"": true}]","Wash and dry all produce. Preheat oven to 400 degrees. In a small pot, bring stock concentrate and 4 cups water to a simmer over low heat. Halve, peel, and finely dice onion. Cut zucchini into ½-inch cubes. Mince or grate garlic. Zest and halve lemon.
Toss zucchini on a baking sheet with a drizzle of olive oil and a pinch of salt and pepper. Roast until lightly browned, about 20 minutes, tossing halfway through.
Meanwhile, heat 1 TBSP butter in a large pan over medium heat. Add onion and garlic and cook until softened, 5-6 minutes, tossing occasionally. Season with salt and pepper. Add rice and toss until grains are translucent, 1-2 minutes. Add entire bunch of thyme to pan.
Add stock to pan ¼ cup at a time, stirring after each addition. Allow rice to absorb stock before adding more. Continue until rice is nearly al dente, about 25 minutes—risotto should be thick but not stiff and grains should have a little bite to them. Discard thyme stems (some leaves will have fallen off).
Stir in shrimp and Parmesan. Cook until shrimp is completely opaque, 4-5 minutes. Stir in ½ tsp lemon zest and a squeeze of lemon. Season with salt and pepper.
Divide risotto between bowls and top with a mound of zucchini.",en,True,"[""Italian"", ""Italian"", ""Italian""]",False,False,
Chicken Parm Salad with Baby Spinach and a Creamy Lemon Dressing,"['2 * 12 ounce Yukon Gold Potatoes', '2 * ¼ cup Panko Breadcrumbs', '2 * ¼ cup Parmesan Cheese', '2 * 1 teaspoon Garlic Powder', '2 * 12 ounce Chicken Breasts', '2 * 3 tablespoon Sour Cream', '2 * 1 unit Lemon', '2 * 5 ounce Spinach', '2 * 4 teaspoon Olive Oil', '2 * Salt', '2 * Pepper']","[{""ingredient"": ""Yukon Gold Potatoes"", ""heat_processed"": true}, {""ingredient"": ""Panko Breadcrumbs"", ""heat_processed"": true}, {""ingredient"": ""Parmesan Cheese"", ""heat_processed"": true}, {""ingredient"": ""Garlic Powder"", ""heat_processed"": false}, {""ingredient"": ""Chicken Breasts"", ""heat_processed"": true}, {""ingredient"": ""Sour Cream"", ""heat_processed"": true}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Spinach"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Pepper"", ""heat_processed"": false}]","Wash and dry all produce. Preheat oven to 450 degrees. Cut potatoes into ¾-inch cubes. Toss on a baking sheet with a drizzle of olive oil and a large pinch of salt and pepper. Roast in oven until lightly browned and tender, about 25 minutes, tossing halfway through.
Meanwhile, combine ¼ cup panko (we sent more), Parmesan, garlic powder, and a pinch of salt and pepper in a small bowl.
Place a chicken breast between two pieces of plastic wrap. Pound with a rolling pin, mallet, or heavy-bottomed pan until ½ inch thick. Season with salt and pepper. Repeat with remaining chicken breast.
Place chicken breasts on a lightly oiled baking sheet and brush tops with 2 TBSP sour cream (we’ll be using more later). Press crust mixture into sour cream. Bake in oven until chicken is cooked through and crust is crispy, 12-15 minutes.
Halve lemon. Cut one half into wedges. In a large bowl, combine 1 TBSP sour cream (you’ll have some left over), a large drizzle of olive oil, a squeeze of lemon juice, and a pinch of salt and pepper. When potatoes are done, add to bowl along with spinach and toss to coat evenly. Season with salt and pepper.
Divide salad between plates and top with chicken. Serve with lemon wedges on the side for squeezing over.",en,True,"[""Italian"", ""American"", ""Mediterrane0ne""]",False,False,
Chicken & Apple Rosemary Pan Sauce with Mashed Potatoes & Roasted Brussels Sprouts,"['2 * 1 unit Apple', '2 * ¼ ounce Rosemary', '2 * 1 unit Chicken Stock Concentrate', '2 * 2 teaspoon Dijon Mustard', '2 * 8 ounce Brussels Sprouts', '2 * 12 ounce Potatoes', '2 * 1.5 tablespoon Sour Cream', '2 * 10 ounce Chicken Cutlets', '2 * Salt', '2 * Pepper', '2 * Olive Oil', '2 * Sugar', '2 * Butter']","[{""ingredient"": ""Apple"", ""heat_processed"": true}, {""ingredient"": ""Rosemary"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock Concentrate"", ""heat_processed"": false}, {""ingredient"": ""Dijon Mustard"", ""heat_processed"": false}, {""ingredient"": ""Brussels Sprouts"", ""heat_processed"": true}, {""ingredient"": ""Potatoes"", ""heat_processed"": true}, {""ingredient"": ""Sour Cream"", ""heat_processed"": false}, {""ingredient"": ""Chicken Cutlets"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Pepper"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Sugar"", ""heat_processed"": false}, {""ingredient"": ""Butter"", ""heat_processed"": true}]","• Adjust rack to top position and preheat oven to 425 degrees. Wash and dry produce. • Halve and core apple; dice one half into 1⁄4-inch pieces (dice whole apple for 4 servings). Strip rosemary leaves from stems; roughly chop leaves until you have 1 tsp (2 tsp for 4). • Heat a drizzle of olive oil in a large pan over medium-high heat. Add diced apple and chopped rosemary. Cook, stirring occasionally, until apple is slightly softened, 4-6 minutes.
• Stir stock concentrate, 1⁄2 cup water (3⁄4 cup for 4 servings), and 1 tsp sugar (2 tsp for 4) into pan with apple mixture. Bring to a simmer, then reduce heat to medium. Cook until apple is tender and liquid has reduced, 8-10 minutes. • Turn off heat; stir in half the mustard (all for 4) and 1 TBSP butter (2 TBSP for 4) until melted and combined. Season with salt and pepper. • Transfer to a medium microwave-safe bowl and cover to keep warm. Wash out pan.
• Meanwhile, trim and halve Brussels sprouts lengthwise. Toss on a baking sheet with a drizzle of olive oil, salt, and pepper. • Roast on top rack until browned and tender, 15-20 minutes.
• While Brussels sprouts roast, dice potatoes into 1⁄2-inch pieces. Place in a medium pot with enough salted water to cover by 2 inches. Bring to a boil and cook until potatoes are tender, 15-20 minutes. • Reserve 1⁄2 cup potato cooking liquid, then drain and return potatoes to pot. • Mash with sour cream, 1 TBSP butter (2 TBSP for 4 servings), salt, and pepper until smooth, adding splashes of reserved potato cooking liquid as needed. • Keep covered off heat until ready to serve.
• While potatoes cook, pat pork* dry with paper towels; season all over with salt and pepper. • Heat a drizzle of olive oil in pan used for sauce over medium-high heat. Add pork and cook until browned and cooked through, 4-6 minutes per side. Swap in chicken* for pork; cook until cooked through, 3-5 minutes per side.
• Divide Brussels sprouts, mashed potatoes, and pork between plates. Top pork with apple pan sauce and serve. TIP: If sauce has cooled, reheat in microwave for 30 seconds or return to pan with a splash of water; cook over medium heat, stirring, until warm. Chicken is fully cooked when internal temperature reaches 165°.",en,True,"[""French"", ""American"", ""European""]",False,False,
Chicken & Pepper Enchiladas with Pico de Gallo & Lime Crema,"['2 * 1 unit Tomato', '2 * 2 unit Scallions', '2 * 1 unit Lime', '2 * 1 unit Green Bell Pepper', '2 * 3 tablespoon Sour Cream', '2 * 10 ounce Chopped Chicken Breast', '2 * 1 unit Tex-Mex Paste', '2 * 1 tablespoon Southwest Spice Blend', '2 * 6 unit Flour Tortillas', '2 * ½ cup Mexican Cheese Blend', '2 * Salt', '2 * Pepper', '2 * Cooking Oil', '2 * 1 unit Tomato Paste']","[{""ingredient"": ""Tomato"", ""heat_processed"": true}, {""ingredient"": ""Scallions"", ""heat_processed"": true}, {""ingredient"": ""Lime"", ""heat_processed"": true}, {""ingredient"": ""Green Bell Pepper"", ""heat_processed"": true}, {""ingredient"": ""Sour Cream"", ""heat_processed"": false}, {""ingredient"": ""Chopped Chicken Breast"", ""heat_processed"": true}, {""ingredient"": ""Flour Tortillas"", ""heat_processed"": false}, {""ingredient"": ""Mexican Cheese Blend"", ""heat_processed"": false}, {""ingredient"": ""Cooking Oil"", ""heat_processed"": false}, {""ingredient"": ""Tomato Paste"", ""heat_processed"": true}]","• Adjust rack to top position and preheat oven to 475 degrees. Wash and dry produce. • Dice tomato. Trim and thinly slice scallions. Quarter lime. Core, deseed, and dice bell pepper into 1⁄2-inch pieces.
• In a small bowl, combine tomato, scallions, a drizzle of oil, and juice from one lime wedge (two wedges for 4 servings). Season with salt and pepper. • In a separate small bowl, combine sour cream with lime juice to taste. Add water 1 tsp at a time until mixture reaches a drizzling consistency. Season with salt and pepper.
• Heat a drizzle of oil in a large pan over medium-high heat. Add bell pepper, salt, and pepper; cook until just softened, 4-5 minutes. • Add another drizzle of oil to pan. Add pork*, half the Tex-Mex paste, half the Southwest Spice Blend (you’ll use the rest of each later), salt, and pepper. Cook, breaking up meat into pieces, until pork is browned and cooked through, 4-6 minutes. Turn off heat. TIP: If there’s excess grease in your pan, carefully pour it out. Open package of chicken* and drain off any excess liquid. Once veggies are just softened, cook through the rest of this step as instructed, swapping in chicken or beef* for pork. Cook, stirring frequently, until cooked through, 4-6 minutes.
• Place a small amount of filling on one half of each tortilla. Roll up tortillas, starting with filled sides, to create enchiladas. Place, seam sides down, in an 8-by-8-inch baking dish (9-by-13-inch baking dish for 4 servings) or an ovenproof pan.
• In a liquid measuring cup or bowl, combine 1⁄2 cup water (3⁄4 cup for 4 servings), tomato paste, remaining Tex-Mex paste, and remaining Southwest Spice Blend. • Pour sauce over enchiladas to thoroughly coat. Sprinkle with Mexican cheese blend. • Bake on top rack until sauce is bubbly and cheese has melted, 3-5 minutes.
• Top enchiladas with lime crema and pico de gallo. Divide between plates and serve with any remaining lime wedges on the side. Poultry is fully cooked when internal temperature reaches 165°.",en,True,"[""Mexican"", ""Tex-Mex"", ""Southwest""]",False,False,
"One-Pot Hoisin Beef Meatball Ramen with Bok Choy, Napa Cabbage & Sriracha","['2 * 1 unit Pho Stock Concentrate', '2 * 2 unit Chicken Stock Concentrate', '2 * 2 tablespoon Hoisin Sauce', '2 * 10 ounce Ground Beef', '2 * 4 ounce Bok Choy and Napa Cabbage', '2 * 4.5 ounce Ramen Noodles', '2 * 1 teaspoon Sriracha', '2 * Salt', '2 * Pepper']","[{""ingredient"": ""Pho Stock Concentrate"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock Concentrate"", ""heat_processed"": true}, {""ingredient"": ""Hoisin Sauce"", ""heat_processed"": true}, {""ingredient"": ""Ground Beef"", ""heat_processed"": true}, {""ingredient"": ""Bok Choy and Napa Cabbage"", ""heat_processed"": true}, {""ingredient"": ""Ramen Noodles"", ""heat_processed"": true}, {""ingredient"": ""Sriracha"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Pepper"", ""heat_processed"": false}]","• Wash and dry produce. • In a medium pot (large pot for 4 servings), combine pho stock concentrate, chicken stock concentrates, half the hoisin (you’ll use the rest in the next step), and 4 cups water (8 cups water for 4) over medium-high heat. Cover and bring to a boil.
• Meanwhile, in a medium bowl, combine pork*, remaining hoisin, 1⁄2 tsp salt (1 tsp for 4 servings), and pepper. Form pork mixture into 10-12 1-inch meatballs (20-24 meatballs for 4). TIP: If broth reaches a boil before meatballs are ready, reduce heat to low. Before adding meatballs, increase heat to medium high and return broth to a boil. • Once broth is boiling, carefully add meatballs to pot. Cover and cook until meatballs are cooked through, 4-6 minutes. Swap in beef* or turkey* for pork.
• Add bok choy and napa cabbage and noodles to pot. Continue to cook, stirring occasionally, until veggies and noodles are tender, 2-3 minutes. • Taste and season with salt and pepper if desired.
• Divide ramen between bowls. Drizzle with as much Sriracha as you like. Serve. Ground Beef is fully cooked when internal temperature reaches 160°.",en,True,"[""Vietnamese"", ""Chinese"", ""American""]",False,False,
Honey Mandarin Chicken & Pepper Stir-Fry with Dark Meat Chicken & Rice,"['2 * ½ cup Jasmine Rice', '2 * 2 unit Scallions', '2 * 1 unit Long Green Pepper', '2 * 1 unit Mandarin Orange', '2 * 2 teaspoon Honey', '2 * 20 ounce Diced Skinless Dark Meat Chicken', '2 * 1 tablespoon Cornstarch', '2 * 1 teaspoon Garlic Powder', '2 * 1 unit Ketchup', '2 * 2 tablespoon Soy Sauce', '2 * ½ ounce Sliced Almonds', '2 * 1 teaspoon Sriracha', '2 * Salt', '2 * Pepper', '2 * Cooking Oil', '2 * Butter']","[{""ingredient"": ""Jasmine Rice"", ""heat_processed"": true}, {""ingredient"": ""Scallions"", ""heat_processed"": true}, {""ingredient"": ""Long Green Pepper"", ""heat_processed"": true}, {""ingredient"": ""Mandarin Orange"", ""heat_processed"": true}, {""ingredient"": ""Honey"", ""heat_processed"": true}, {""ingredient"": ""Diced Skinless Dark Meat Chicken"", ""heat_processed"": true}, {""ingredient"": ""Cornstarch"", ""heat_processed"": true}, {""ingredient"": ""Garlic Powder"", ""heat_processed"": true}, {""ingredient"": ""Ketchup"", ""heat_processed"": true}, {""ingredient"": ""Soy Sauce"", ""heat_processed"": true}, {""ingredient"": ""Sliced Almonds"", ""heat_processed"": false}, {""ingredient"": ""Sriracha"", ""heat_processed"": false}, {""ingredient"": ""Cooking Oil"", ""heat_processed"": true}, {""ingredient"": ""Butter"", ""heat_processed"": true}]","• In a small pot, combine rice, 3⁄4 cup water (1 1⁄2 cups for 4 servings), and a pinch of salt. Bring to a boil, then cover and reduce to a low simmer. Cook until rice is tender, 15-18 minutes. • Keep covered off heat until ready to serve.
• While rice cooks, wash and dry produce. Place sealed honey packets in a small bowl with enough hot water to cover. (Warming the honey helps make it pourable.) Halve mandarin; squeeze juice from both halves over a separate small bowl. Trim and thinly slice scallions, separating whites from greens. Halve, core, and thinly slice green pepper into strips. • To bowl with mandarin juice, whisk in honey, ketchup, and soy sauce until combined.
• Open package of chicken* and drain off any excess liquid. In a medium bowl, combine chicken, cornstarch, garlic powder, a pinch of salt, and pepper. • Heat a large drizzle of oil in a large, preferably nonstick, pan over medium-high heat. Add coated chicken and cook, stirring occasionally, 3 minutes. Add scallion whites and green pepper. Cook, stirring occasionally, until chicken is cooked through and a crust forms, 2-3 minutes more. • Stir in honey mandarin sauce and continue to cook until sauce has thickened and everything is thoroughly coated, 1-2 minutes. Stir in 1⁄2 TBSP butter (1 TBSP for 4 servings). Taste and season with salt and pepper if desired.
• Once rice is done, stir in 1⁄2 TBSP butter (1 TBSP for 4 servings); fluff with a fork. • Divide rice and chicken stir-fry between shallow bowls in separate sections. Top everything with almonds, scallion greens, and as much Sriracha as you like. Serve. Poultry is fully cooked when internal temperature reaches 165°.",en,True,"[""Chinese"", ""American"", ""Fusion""]",False,False,
Turkish-Spiced Steak & Chickpea Bowls with Pistachio Basmati Rice & Lemon-Herb Hummus Sauce,"['2 * ½ cup Basmati Rice', '2 * 1 unit Chickpeas', '2 * 4 ounce Grape Tomatoes', '2 * 1 unit Red Onion', '2 * 1 unit Lemon', '2 * 1 unit Veggie Stock Concentrate', '2 * 1 tablespoon Turkish Spice Blend', '2 * ½ ounce Pistachios', '2 * 4 tablespoon Hummus', '2 * 1 clove Garlic', '2 * ¼ ounce Parsley', '2 * ¼ ounce Chives', '2 * 1 ounce Golden Raisins', '2 * Salt', '2 * Pepper', '2 * Cooking Oil', '2 * Olive Oil', '2 * 10 ounce Bavette Steak']","[{""ingredient"": ""Basmati Rice"", ""heat_processed"": true}, {""ingredient"": ""Chickpeas"", ""heat_processed"": true}, {""ingredient"": ""Grape Tomatoes"", ""heat_processed"": true}, {""ingredient"": ""Red Onion"", ""heat_processed"": true}, {""ingredient"": ""Veggie Stock Concentrate"", ""heat_processed"": true}, {""ingredient"": ""Turkish Spice Blend"", ""heat_processed"": true}, {""ingredient"": ""Pistachios"", ""heat_processed"": true}, {""ingredient"": ""Hummus"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Parsley"", ""heat_processed"": true}, {""ingredient"": ""Chives"", ""heat_processed"": true}, {""ingredient"": ""Golden Raisins"", ""heat_processed"": true}, {""ingredient"": ""Bavette Steak"", ""heat_processed"": true}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Cooking Oil"", ""heat_processed"": true}]","• Adjust rack to top position (top and middle positions for 4 servings) and preheat oven to 425 degrees. Wash and dry produce. • Zest and quarter lemon. Halve, peel, and cut onion into 1⁄2-inch-thick wedges; mince a few wedges until you have 2 TBSP (4 TBSP for 4). Peel and mince or grate garlic. Roughly chop pistachios. Halve tomatoes lengthwise. Drain and rinse chickpeas; pat very dry with paper towels. Roughly chop parsley and chives. • In a small bowl, combine raisins with juice from one lemon wedge (two wedges for 4).
• Heat a drizzle of oil in a small pot over medium-high heat. Add minced onion, garlic, half the pistachios (save the rest for serving), half the Turkish Spice Blend (you’ll use the rest in the next step), and a pinch of salt. Cook, stirring, 1 minute. • Stir in rice, 3⁄4 cup water (1 1⁄2 cups for 4 servings), stock concentrate, and a big pinch of salt. Bring to a boil, then cover and reduce to a low simmer. Cook until rice is tender, 15-18 minutes. • Keep covered off heat until ready to use in Step 5.
• Meanwhile, toss onion wedges, tomatoes, and chickpeas on a baking sheet with a large drizzle of oil, remaining Turkish Spice Blend, a few pinches of salt, and pepper. (For 4 servings, use 2 baking sheets; roast on top and middle racks, swapping rack positions halfway through.) • Roast on top rack, tossing halfway through, until veggies are lightly charred and chickpeas are crispy, 18-20 minutes. (It’s natural for chickpeas to pop a bit while roasting.)
• While everything roasts, in a second small bowl, combine hummus, half the parsley and chives, 2 TBSP olive oil (4 TBSP for 4 servings), and juice from one lemon wedge (two wedges for 4). Season with salt. Stir in water 1 tsp at a time until mixture reaches a drizzling consistency. Pat chicken* or steak* dry with paper towels; season with salt and pepper. Heat a drizzle of oil in a large pan over medium-high heat. Add chicken or steak; cook chicken until cooked through, 3-5 minutes per side, or cook steak to desired doneness, 5-7 minutes per side. Transfer to a cutting board to rest.
• Fluff rice with a fork; stir in raisins and their pickling liquid and remaining parsley and chives. Season with salt and pepper. • Toss veggies and chickpeas with lemon zest.
• Divide rice between shallow bowls or plates. Top with veggies and chickpeas. Drizzle with hummus sauce to taste. Garnish with remaining pistachios and a squeeze of lemon juice to taste. Serve with any remaining lemon wedges on the side. Thinly slice chicken or steak against the grain; serve atop bowls. Beef is fully cooked when internal temperature reaches 145°.",en,True,"[""Mediterrane0an"", ""Middle Eastern"", ""American""]",False,False,
Turkish-Spiced Chicken & Chickpea Bowls with Pistachio Basmati Rice & Lemon-Herb Hummus Sauce,"['2 * ½ cup Basmati Rice', '2 * 1 unit Chickpeas', '2 * 4 ounce Grape Tomatoes', '2 * 1 unit Red Onion', '2 * 1 unit Lemon', '2 * 1 unit Veggie Stock Concentrate', '2 * 1 tablespoon Turkish Spice Blend', '2 * ½ ounce Pistachios', '2 * 4 tablespoon Hummus', '2 * 1 clove Garlic', '2 * ¼ ounce Parsley', '2 * ¼ ounce Chives', '2 * 1 ounce Golden Raisins', '2 * Salt', '2 * Pepper', '2 * Cooking Oil', '2 * Olive Oil', '2 * 10 ounce Chicken Cutlets']","[{""ingredient"": ""Basmati Rice"", ""heat_processed"": true}, {""ingredient"": ""Chickpeas"", ""heat_processed"": true}, {""ingredient"": ""Grape Tomatoes"", ""heat_processed"": true}, {""ingredient"": ""Red Onion"", ""heat_processed"": true}, {""ingredient"": ""Veggie Stock Concentrate"", ""heat_processed"": true}, {""ingredient"": ""Turkish Spice Blend"", ""heat_processed"": true}, {""ingredient"": ""Pistachios"", ""heat_processed"": true}, {""ingredient"": ""Hummus"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Parsley"", ""heat_processed"": true}, {""ingredient"": ""Chives"", ""heat_processed"": true}, {""ingredient"": ""Golden Raisins"", ""heat_processed"": true}, {""ingredient"": ""Chicken Cutlets"", ""heat_processed"": true}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Cooking Oil"", ""heat_processed"": true}]","• Adjust rack to top position (top and middle positions for 4 servings) and preheat oven to 425 degrees. Wash and dry produce. • Zest and quarter lemon. Halve, peel, and cut onion into 1⁄2-inch-thick wedges; mince a few wedges until you have 2 TBSP (4 TBSP for 4). Peel and mince or grate garlic. Roughly chop pistachios. Halve tomatoes lengthwise. Drain and rinse chickpeas; pat very dry with paper towels. Roughly chop parsley and chives. • In a small bowl, combine raisins with juice from one lemon wedge (two wedges for 4).
• Heat a drizzle of oil in a small pot over medium-high heat. Add minced onion, garlic, half the pistachios (save the rest for serving), half the Turkish Spice Blend (you’ll use the rest in the next step), and a pinch of salt. Cook, stirring, 1 minute. • Stir in rice, 3⁄4 cup water (1 1⁄2 cups for 4 servings), stock concentrate, and a big pinch of salt. Bring to a boil, then cover and reduce to a low simmer. Cook until rice is tender, 15-18 minutes. • Keep covered off heat until ready to use in Step 5.
• Meanwhile, toss onion wedges, tomatoes, and chickpeas on a baking sheet with a large drizzle of oil, remaining Turkish Spice Blend, a few pinches of salt, and pepper. (For 4 servings, use 2 baking sheets; roast on top and middle racks, swapping rack positions halfway through.) • Roast on top rack, tossing halfway through, until veggies are lightly charred and chickpeas are crispy, 18-20 minutes. (It’s natural for chickpeas to pop a bit while roasting.)
• While everything roasts, in a second small bowl, combine hummus, half the parsley and chives, 2 TBSP olive oil (4 TBSP for 4 servings), and juice from one lemon wedge (two wedges for 4). Season with salt. Stir in water 1 tsp at a time until mixture reaches a drizzling consistency. Pat chicken* or steak* dry with paper towels; season with salt and pepper. Heat a drizzle of oil in a large pan over medium-high heat. Add chicken or steak; cook chicken until cooked through, 3-5 minutes per side, or cook steak to desired doneness, 5-7 minutes per side. Transfer to a cutting board to rest.
• Fluff rice with a fork; stir in raisins and their pickling liquid and remaining parsley and chives. Season with salt and pepper. • Toss veggies and chickpeas with lemon zest.
• Divide rice between shallow bowls or plates. Top with veggies and chickpeas. Drizzle with hummus sauce to taste. Garnish with remaining pistachios and a squeeze of lemon juice to taste. Serve with any remaining lemon wedges on the side. Thinly slice chicken or steak against the grain; serve atop bowls. Poultry is fully cooked when internal temperature reaches 165°.",en,True,"[""Indian"", ""Mediterrane0an"", ""Fusion""]",False,False,
Honey-Harissa BBQ Chicken plus Garlicky Rice with Zucchini & Black Beans,"['2 * 1 clove Garlic', '2 * 2 unit Scallions', '2 * 1 unit Zucchini', '2 * 1 unit Black Beans', '2 * ½ cup White Rice', '2 * 10 ounce Chicken Cutlets', '2 * 1 tablespoon Harissa Powder', '2 * 4 tablespoon BBQ Sauce', '2 * 2 teaspoon Honey', '2 * Salt', '2 * Pepper', '2 * Cooking Oil', '2 * Sugar', '2 * Butter']","[{""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Scallions"", ""heat_processed"": true}, {""ingredient"": ""Zucchini"", ""heat_processed"": true}, {""ingredient"": ""Black Beans"", ""heat_processed"": true}, {""ingredient"": ""White Rice"", ""heat_processed"": true}, {""ingredient"": ""Chicken Cutlets"", ""heat_processed"": true}, {""ingredient"": ""Harissa Powder"", ""heat_processed"": true}, {""ingredient"": ""BBQ Sauce"", ""heat_processed"": true}, {""ingredient"": ""Honey"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Pepper"", ""heat_processed"": false}, {""ingredient"": ""Cooking Oil"", ""heat_processed"": true}, {""ingredient"": ""Sugar"", ""heat_processed"": false}, {""ingredient"": ""Butter"", ""heat_processed"": true}]","• Wash and dry produce. • Peel and mince or grate garlic. Trim and thinly slice scallions, separating whites from greens. • Heat a drizzle of oil in a small pot over medium-high heat. Add garlic and scallion whites; cook, stirring, until fragrant, 30-45 seconds. • Add rice, 3⁄4 cup water (1 1⁄2 cups for 4 servings), and a pinch of salt. Bring to a boil, then cover and reduce to a low simmer. Cook until rice is tender, 15-18 minutes. • Keep covered off heat until ready to serve.
• While rice cooks, trim and quarter zucchini lengthwise; cut crosswise into 1⁄4-inch-thick pieces. • Drain and rinse beans.
• Heat a drizzle of oil in a large pan over medium-high heat. Add zucchini and season with salt and pepper; cook, stirring occasionally, until browned and tender, 5-7 minutes. • Turn off heat; transfer to a paper-towel-lined plate. Wipe out pan.
• Pat pork* dry with paper towels and season all over with 1 tsp harissa powder (2 tsp for 4 servings), salt, and pepper. (Be sure to measure the harissa powder—we sent more!) • Heat a drizzle of oil in pan used for zucchini over medium-high heat. Add pork and cook until browned and cooked through, 4-6 minutes per side. • Turn off heat; transfer to a cutting board and let rest at least 3 minutes. Wipe out pan and let cool slightly. Swap in chicken* for pork. Cook chicken until cooked through, 3-5 minutes per side.
• While pork cooks, in a small bowl, whisk BBQ sauce, honey, 1 TBSP water, 1 tsp harissa powder, 1⁄4 tsp sugar, a pinch of salt, and pepper to combine (2 TBSP water, 2 tsp harissa powder, and 1⁄2 tsp sugar for 4 servings). (Save remaining harissa powder for another use.)
• In pan used for pork, bring honey BBQ mixture and 1⁄4 cup water (1⁄3 cup for 4 servings) to a simmer over medium heat. Cook, stirring occasionally, until slightly reduced, 1-2 minutes. (If glaze seems too thick, add more water 1 tsp at a time.) • Turn off heat; stir in 1 TBSP butter (2 TBSP for 4) until melted. Taste and season with salt and pepper.
• Fluff rice with a fork; stir in zucchini and beans. Taste and season with salt and pepper if desired. • Slice pork crosswise. • Divide rice between plates. Top with pork. Drizzle honey BBQ sauce over pork; top with scallion greens. Serve. Slice chicken crosswise. Top rice with chicken and drizzle with honey BBQ sauce; top with scallion greens. Poultry is fully cooked when internal temperature reaches 165°.",en,True,"[""Fusion"", ""Island""]",False,False,
Honey Mustard Chicken Salad Wraps with Almonds & Dried Cranberries | 2 servings,"['2 * 8.6 ounce Fully Cooked Chicken Breasts', '2 * 2 unit Flour Tortillas', '2 * 2 ounce Mixed Greens', '2 * 1 ounce Dried Cranberries', '2 * 3 ounce Honey Dijon Dressing', '2 * ½ ounce Sliced Almonds', '2 * Salt', '2 * Pepper']","[{""ingredient"": ""Fully Cooked Chicken Breasts"", ""heat_processed"": false}, {""ingredient"": ""Flour Tortillas"", ""heat_processed"": true}, {""ingredient"": ""Mixed Greens"", ""heat_processed"": false}, {""ingredient"": ""Dried Cranberries"", ""heat_processed"": false}, {""ingredient"": ""Honey Dijon Dressing"", ""heat_processed"": false}, {""ingredient"": ""Sliced Almonds"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Pepper"", ""heat_processed"": false}]","Wash and dry produce.
• Cut chicken into 1⁄2-inch pieces. Season with salt and pepper.
• In a large bowl, toss chicken, mixed greens, almonds, and cranberries with dressing.
• Wrap tortillas in damp paper towels and microwave until warm and pliable, 30 seconds.
• Place tortillas on a clean work surface. Place chicken salad on the bottom third of each tortilla. Fold up bottom side of each tortilla over filling, then fold over left and right sides toward the filling. Roll up tortillas, starting with filled sides, to form wraps. TIP: For less mess, place each tortilla on a large piece of foil or parchment paper before rolling, then wrap up (and unwrap as you eat!).
• Halve wraps on a diagonal; divide between plates and serve.",en,True,"[""Mexican"", ""American"", ""Fusion""]",False,False,
